,date,product
74,2019-08-03 08:53:07,soda
112,2019-08-03 08:56:42,coffee
35,2019-08-03 08:57:14,coffee
42,2019-08-03 08:57:15,coffee
53,2019-08-03 09:03:27,soda
108,2019-08-03 09:05:21,coffee
23,2019-08-03 09:07:07,coffee
2,2019-08-03 09:07:24,hot chocolate
25,2019-08-03 09:11:47,coffee
21,2019-08-03 09:13:52,soda
77,2019-08-03 09:15:25,coffee
99,2019-08-03 09:23:23,ice cream
75,2019-08-03 09:29:42,coffee
15,2019-08-03 09:31:11,hot chocolate
17,2019-08-03 09:32:34,coffee
17,2019-08-03 09:37:04,hot chocolate
44,2019-08-03 09:39:27,coffee
1,2019-08-03 09:40:51,coffee
74,2019-08-03 09:44:42,coffee
85,2019-08-03 09:46:33,coffee
122,2019-08-03 09:47:42,ice cream
6,2019-08-03 09:48:18,coffee
55,2019-08-03 09:49:33,ice cream
44,2019-08-03 09:52:49,soda
101,2019-08-03 09:53:16,coffee
46,2019-08-03 09:56:14,ice cream
10,2019-08-03 10:00:50,coffee
16,2019-08-03 10:07:21,coffee
3,2019-08-03 10:08:06,soda
67,2019-08-03 10:13:41,coffee
89,2019-08-03 10:16:12,coffee
102,2019-08-03 10:17:20,coffee
62,2019-08-03 10:17:25,ice cream
43,2019-08-03 10:18:50,coffee
79,2019-08-03 10:22:30,ice cream
40,2019-08-03 10:23:47,soda
58,2019-08-03 10:24:55,coffee
38,2019-08-03 10:26:02,soda
79,2019-08-03 10:27:40,soda
78,2019-08-03 10:29:51,coffee
7,2019-08-03 10:30:06,hot chocolate
7,2019-08-03 10:42:28,soda
7,2019-08-03 10:44:18,coffee
72,2019-08-03 10:44:34,ice cream
69,2019-08-03 10:50:38,soda
2,2019-08-03 10:53:23,coffee
65,2019-08-03 10:55:04,soda
85,2019-08-03 11:04:16,ice cream
19,2019-08-03 11:05:00,ice cream
6,2019-08-03 11:06:43,soda
20,2019-08-03 11:07:30,ice cream
76,2019-08-03 11:07:35,ice cream
73,2019-08-03 11:08:04,coffee
33,2019-08-03 11:09:49,coffee
110,2019-08-03 11:11:01,coffee
32,2019-08-03 11:11:20,ice cream
53,2019-08-03 11:11:56,ice cream
63,2019-08-03 11:11:58,ice cream
106,2019-08-03 11:12:04,coffee
51,2019-08-03 11:17:38,ice cream
55,2019-08-03 11:18:14,coffee
68,2019-08-03 11:22:31,coffee
54,2019-08-03 11:24:07,ice cream
44,2019-08-03 11:25:25,hot chocolate
71,2019-08-03 11:25:45,soda
100,2019-08-03 11:25:49,coffee
52,2019-08-03 11:29:16,hot chocolate
57,2019-08-03 11:33:48,soda
100,2019-08-03 11:35:06,ice cream
56,2019-08-03 11:36:17,soda
29,2019-08-03 11:36:30,ice cream
47,2019-08-03 11:39:13,ice cream
35,2019-08-03 11:42:16,hot chocolate
0,2019-08-03 11:44:12,soda
54,2019-08-03 11:45:27,soda
21,2019-08-03 11:46:51,ice cream
80,2019-08-03 11:47:08,ice cream
21,2019-08-03 11:52:50,coffee
1,2019-08-03 11:53:35,hot chocolate
20,2019-08-03 11:54:39,coffee
102,2019-08-03 11:56:11,ice cream
83,2019-08-03 11:56:34,ice cream
65,2019-08-03 11:58:29,coffee
75,2019-08-03 11:59:42,ice cream
3,2019-08-03 12:01:24,ice cream
110,2019-08-03 12:01:32,ice cream
28,2019-08-03 12:01:53,soda
73,2019-08-03 12:01:58,soda
72,2019-08-03 12:02:18,soda
3,2019-08-03 12:06:57,coffee
13,2019-08-03 12:07:36,coffee
87,2019-08-03 12:07:42,ice cream
5,2019-08-03 12:07:54,ice cream
37,2019-08-03 12:17:13,coffee
88,2019-08-03 12:18:18,coffee
11,2019-08-03 12:19:21,ice cream
24,2019-08-03 12:20:24,soda
104,2019-08-03 12:20:40,coffee
113,2019-08-03 12:21:29,coffee
5,2019-08-03 12:23:42,coffee
49,2019-08-03 12:25:10,hot chocolate
12,2019-08-03 12:26:33,ice cream
39,2019-08-03 12:28:58,ice cream
95,2019-08-03 12:29:05,ice cream
62,2019-08-03 12:32:21,soda
47,2019-08-03 12:32:32,coffee
83,2019-08-03 12:35:07,coffee
42,2019-08-03 12:36:57,ice cream
38,2019-08-03 12:37:37,coffee
59,2019-08-03 12:38:35,soda
45,2019-08-03 12:39:21,soda
22,2019-08-03 12:40:23,ice cream
74,2019-08-03 12:48:07,ice cream
99,2019-08-03 12:48:31,coffee
105,2019-08-03 12:50:35,ice cream
16,2019-08-03 12:52:00,soda
64,2019-08-03 12:55:08,soda
68,2019-08-03 12:55:24,ice cream
113,2019-08-03 12:55:44,ice cream
82,2019-08-03 13:00:16,coffee
22,2019-08-03 13:02:03,hot chocolate
0,2019-08-03 13:05:12,coffee
50,2019-08-03 13:06:37,ice cream
45,2019-08-03 13:08:09,coffee
81,2019-08-03 13:08:45,ice cream
92,2019-08-03 13:12:08,ice cream
93,2019-08-03 13:14:02,coffee
98,2019-08-03 13:14:58,ice cream
118,2019-08-03 13:16:55,coffee
36,2019-08-03 13:17:04,soda
39,2019-08-03 13:20:36,hot chocolate
4,2019-08-03 13:22:07,soda
31,2019-08-03 13:22:14,coffee
116,2019-08-03 13:22:20,ice cream
24,2019-08-03 13:22:58,coffee
25,2019-08-03 13:23:06,hot chocolate
97,2019-08-03 13:23:43,ice cream
61,2019-08-03 13:24:57,coffee
82,2019-08-03 13:25:04,ice cream
5,2019-08-03 13:25:53,soda
65,2019-08-03 13:31:15,ice cream
76,2019-08-03 13:37:02,soda
34,2019-08-03 13:38:15,hot chocolate
66,2019-08-03 13:39:12,soda
75,2019-08-03 13:41:27,soda
98,2019-08-03 13:41:36,coffee
4,2019-08-03 13:42:15,ice cream
121,2019-08-03 13:44:10,ice cream
23,2019-08-03 13:45:36,ice cream
115,2019-08-03 13:45:54,ice cream
41,2019-08-03 13:47:00,hot chocolate
70,2019-08-03 13:51:48,ice cream
70,2019-08-03 13:51:57,coffee
37,2019-08-03 13:53:06,hot chocolate
107,2019-08-03 13:56:42,ice cream
21,2019-08-03 14:02:33,hot chocolate
108,2019-08-03 14:03:29,ice cream
14,2019-08-03 14:04:40,ice cream
26,2019-08-03 14:08:59,ice cream
77,2019-08-03 14:09:42,ice cream
13,2019-08-03 14:10:25,hot chocolate
119,2019-08-03 14:11:52,coffee
47,2019-08-03 14:13:53,hot chocolate
28,2019-08-03 14:15:09,ice cream
8,2019-08-03 14:15:33,hot chocolate
72,2019-08-03 14:19:23,coffee
41,2019-08-03 14:23:41,soda
94,2019-08-03 14:24:56,ice cream
12,2019-08-03 14:26:57,hot chocolate
112,2019-08-03 14:28:17,ice cream
111,2019-08-03 14:29:09,ice cream
123,2019-08-03 14:34:51,ice cream
31,2019-08-03 14:35:03,ice cream
43,2019-08-03 14:36:21,soda
114,2019-08-03 14:36:50,coffee
41,2019-08-03 14:36:59,ice cream
13,2019-08-03 14:37:47,ice cream
0,2019-08-03 14:40:27,ice cream
95,2019-08-03 14:41:14,coffee
104,2019-08-03 14:42:10,ice cream
23,2019-08-03 14:44:09,soda
4,2019-08-03 14:50:47,hot chocolate
32,2019-08-03 14:52:38,hot chocolate
86,2019-08-03 14:53:30,ice cream
6,2019-08-03 14:55:27,ice cream
15,2019-08-03 14:58:25,soda
52,2019-08-03 14:59:37,ice cream
119,2019-08-03 15:00:15,ice cream
26,2019-08-03 15:00:28,hot chocolate
27,2019-08-03 15:00:37,hot chocolate
43,2019-08-03 15:00:59,ice cream
96,2019-08-03 15:01:25,ice cream
19,2019-08-03 15:02:12,coffee
15,2019-08-03 15:03:58,ice cream
117,2019-08-03 15:06:48,ice cream
29,2019-08-03 15:08:57,hot chocolate
106,2019-08-03 15:09:04,ice cream
53,2019-08-03 15:10:13,hot chocolate
16,2019-08-03 15:11:38,ice cream
116,2019-08-03 15:13:16,coffee
103,2019-08-03 15:15:07,coffee
36,2019-08-03 15:18:13,coffee
24,2019-08-03 15:18:29,hot chocolate
48,2019-08-03 15:19:37,hot chocolate
91,2019-08-03 15:20:24,ice cream
9,2019-08-03 15:20:55,ice cream
14,2019-08-03 15:21:37,hot chocolate
50,2019-08-03 15:22:55,hot chocolate
2,2019-08-03 15:23:29,ice cream
81,2019-08-03 15:26:09,coffee
23,2019-08-03 15:26:26,hot chocolate
61,2019-08-03 15:26:57,ice cream
53,2019-08-03 15:29:25,coffee
48,2019-08-03 15:30:12,ice cream
40,2019-08-03 15:30:50,ice cream
77,2019-08-03 15:40:11,soda
89,2019-08-03 15:48:33,ice cream
35,2019-08-03 15:49:05,ice cream
78,2019-08-03 15:50:32,ice cream
101,2019-08-03 15:58:18,ice cream
45,2019-08-03 15:59:37,hot chocolate
30,2019-08-03 15:59:50,soda
27,2019-08-03 16:00:33,ice cream
118,2019-08-03 16:01:14,ice cream
59,2019-08-03 16:06:53,ice cream
93,2019-08-03 16:08:01,ice cream
88,2019-08-03 16:15:34,ice cream
49,2019-08-03 16:19:54,ice cream
52,2019-08-03 16:21:34,coffee
38,2019-08-03 16:22:16,ice cream
56,2019-08-03 16:24:54,ice cream
16,2019-08-03 16:27:07,hot chocolate
44,2019-08-03 16:28:29,ice cream
5,2019-08-03 16:31:56,hot chocolate
34,2019-08-03 16:32:21,ice cream
30,2019-08-03 16:32:24,ice cream
46,2019-08-03 16:34:57,hot chocolate
41,2019-08-03 16:41:59,coffee
0,2019-08-03 16:44:22,hot chocolate
31,2019-08-03 16:45:14,hot chocolate
10,2019-08-03 16:48:56,ice cream
18,2019-08-03 16:48:59,hot chocolate
45,2019-08-03 16:50:18,ice cream
8,2019-08-03 16:52:41,coffee
36,2019-08-03 16:53:04,ice cream
10,2019-08-03 16:56:32,hot chocolate
11,2019-08-03 17:00:12,soda
120,2019-08-03 17:03:45,ice cream
33,2019-08-03 17:05:42,hot chocolate
80,2019-08-03 17:07:49,soda
17,2019-08-03 17:08:23,ice cream
67,2019-08-03 17:11:10,ice cream
18,2019-08-03 17:13:13,ice cream
28,2019-08-03 17:21:21,hot chocolate
11,2019-08-03 17:22:28,hot chocolate
60,2019-08-03 17:24:34,ice cream
37,2019-08-03 17:27:37,soda
40,2019-08-03 17:36:51,coffee
66,2019-08-03 17:39:36,ice cream
69,2019-08-03 17:45:40,ice cream
36,2019-08-03 17:48:01,hot chocolate
9,2019-08-03 17:50:01,coffee
24,2019-08-03 17:50:33,ice cream
37,2019-08-03 17:52:37,ice cream
3,2019-08-03 17:54:33,hot chocolate
9,2019-08-03 17:55:34,hot chocolate
40,2019-08-03 17:57:41,hot chocolate
30,2019-08-03 18:01:04,hot chocolate
84,2019-08-03 18:09:46,ice cream
6,2019-08-03 18:11:57,hot chocolate
38,2019-08-03 18:24:19,hot chocolate
54,2019-08-03 18:26:15,hot chocolate
20,2019-08-03 18:33:48,hot chocolate
1,2019-08-03 18:42:21,ice cream
51,2019-08-03 18:47:38,hot chocolate
13,2019-08-03 18:48:34,soda
12,2019-08-03 18:49:59,coffee
117,2019-08-03 18:56:06,coffee
114,2019-08-03 18:56:50,ice cream
25,2019-08-03 18:57:08,ice cream
37,2019-08-04 08:00:35,ice cream
51,2019-08-04 08:10:29,soda
64,2019-08-04 08:10:43,coffee
75,2019-08-04 08:12:10,soda
154,2019-08-04 08:15:29,ice cream
52,2019-08-04 08:16:11,coffee
21,2019-08-04 08:16:22,coffee
98,2019-08-04 08:18:06,coffee
107,2019-08-04 08:18:29,coffee
114,2019-08-04 08:21:13,coffee
48,2019-08-04 08:24:44,coffee
40,2019-08-04 08:27:10,coffee
68,2019-08-04 08:27:50,coffee
85,2019-08-04 08:29:39,soda
78,2019-08-04 08:31:20,soda
59,2019-08-04 08:35:48,coffee
26,2019-08-04 08:36:23,coffee
29,2019-08-04 08:40:57,ice cream
97,2019-08-04 08:42:16,coffee
75,2019-08-04 08:42:39,coffee
69,2019-08-04 08:47:42,coffee
54,2019-08-04 08:49:11,soda
62,2019-08-04 08:49:23,coffee
50,2019-08-04 08:51:13,ice cream
74,2019-08-04 08:53:06,coffee
27,2019-08-04 08:53:13,coffee
11,2019-08-04 09:03:28,coffee
30,2019-08-04 09:05:00,coffee
112,2019-08-04 09:06:39,coffee
109,2019-08-04 09:08:25,ice cream
39,2019-08-04 09:12:42,soda
72,2019-08-04 09:12:53,soda
67,2019-08-04 09:15:58,ice cream
69,2019-08-04 09:16:50,soda
103,2019-08-04 09:18:43,ice cream
67,2019-08-04 09:21:20,coffee
56,2019-08-04 09:22:02,coffee
25,2019-08-04 09:22:19,coffee
150,2019-08-04 09:23:20,ice cream
137,2019-08-04 09:23:41,ice cream
108,2019-08-04 09:33:30,coffee
20,2019-08-04 09:36:29,ice cream
123,2019-08-04 09:37:27,ice cream
61,2019-08-04 09:38:52,coffee
81,2019-08-04 09:41:35,soda
49,2019-08-04 09:44:58,soda
45,2019-08-04 09:48:19,soda
106,2019-08-04 09:55:05,coffee
92,2019-08-04 09:57:27,coffee
87,2019-08-04 09:57:39,coffee
93,2019-08-04 09:59:20,coffee
102,2019-08-04 09:59:43,coffee
116,2019-08-04 10:00:45,coffee
37,2019-08-04 10:03:57,coffee
97,2019-08-04 10:06:11,ice cream
57,2019-08-04 10:08:23,soda
31,2019-08-04 10:10:38,coffee
15,2019-08-04 10:12:01,coffee
27,2019-08-04 10:13:59,soda
19,2019-08-04 10:14:47,ice cream
65,2019-08-04 10:15:30,coffee
130,2019-08-04 10:16:15,ice cream
32,2019-08-04 10:17:17,soda
13,2019-08-04 10:18:02,coffee
22,2019-08-04 10:18:19,coffee
67,2019-08-04 10:18:22,soda
89,2019-08-04 10:19:01,coffee
6,2019-08-04 10:22:46,soda
59,2019-08-04 10:30:38,soda
43,2019-08-04 10:36:30,ice cream
56,2019-08-04 10:40:53,ice cream
25,2019-08-04 10:41:58,soda
28,2019-08-04 10:42:18,soda
27,2019-08-04 10:43:31,ice cream
71,2019-08-04 10:44:43,ice cream
77,2019-08-04 10:47:14,coffee
38,2019-08-04 10:47:50,soda
118,2019-08-04 10:51:05,coffee
15,2019-08-04 10:54:02,hot chocolate
51,2019-08-04 10:55:35,coffee
19,2019-08-04 10:57:46,coffee
76,2019-08-04 10:59:07,soda
77,2019-08-04 11:01:57,ice cream
61,2019-08-04 11:02:29,ice cream
10,2019-08-04 11:04:42,ice cream
0,2019-08-04 11:06:47,hot chocolate
29,2019-08-04 11:08:05,hot chocolate
43,2019-08-04 11:10:19,soda
58,2019-08-04 11:10:49,ice cream
129,2019-08-04 11:13:06,ice cream
15,2019-08-04 11:14:51,ice cream
26,2019-08-04 11:14:57,ice cream
133,2019-08-04 11:15:21,ice cream
52,2019-08-04 11:19:27,ice cream
18,2019-08-04 11:21:38,coffee
60,2019-08-04 11:21:49,soda
101,2019-08-04 11:22:49,coffee
125,2019-08-04 11:23:46,ice cream
78,2019-08-04 11:27:51,coffee
96,2019-08-04 11:32:04,coffee
88,2019-08-04 11:37:31,coffee
33,2019-08-04 11:43:25,soda
85,2019-08-04 11:46:37,ice cream
30,2019-08-04 11:48:31,ice cream
27,2019-08-04 11:48:46,hot chocolate
94,2019-08-04 11:48:57,coffee
111,2019-08-04 11:51:40,coffee
14,2019-08-04 11:54:03,soda
22,2019-08-04 11:54:35,hot chocolate
5,2019-08-04 11:55:34,coffee
7,2019-08-04 11:55:34,ice cream
47,2019-08-04 11:55:53,ice cream
16,2019-08-04 11:57:01,soda
33,2019-08-04 11:59:15,coffee
98,2019-08-04 12:01:05,ice cream
51,2019-08-04 12:02:01,ice cream
39,2019-08-04 12:06:21,coffee
10,2019-08-04 12:07:25,hot chocolate
23,2019-08-04 12:07:56,ice cream
46,2019-08-04 12:08:01,coffee
115,2019-08-04 12:12:42,ice cream
15,2019-08-04 12:15:31,soda
24,2019-08-04 12:17:22,ice cream
2,2019-08-04 12:19:48,hot chocolate
8,2019-08-04 12:23:11,coffee
71,2019-08-04 12:25:43,coffee
114,2019-08-04 12:28:15,ice cream
54,2019-08-04 12:28:33,ice cream
81,2019-08-04 12:29:45,ice cream
35,2019-08-04 12:30:30,coffee
6,2019-08-04 12:31:05,ice cream
95,2019-08-04 12:32:41,coffee
28,2019-08-04 12:35:02,hot chocolate
127,2019-08-04 12:35:09,ice cream
34,2019-08-04 12:35:37,ice cream
136,2019-08-04 12:35:52,ice cream
64,2019-08-04 12:41:14,ice cream
121,2019-08-04 12:41:17,ice cream
23,2019-08-04 12:43:59,soda
86,2019-08-04 12:48:40,coffee
41,2019-08-04 12:48:53,coffee
121,2019-08-04 12:49:14,coffee
50,2019-08-04 12:49:18,coffee
20,2019-08-04 12:50:38,soda
49,2019-08-04 12:51:27,ice cream
29,2019-08-04 12:52:08,coffee
13,2019-08-04 12:52:26,soda
89,2019-08-04 12:52:29,ice cream
11,2019-08-04 12:53:28,ice cream
45,2019-08-04 12:54:14,ice cream
157,2019-08-04 12:58:06,ice cream
5,2019-08-04 12:58:08,hot chocolate
59,2019-08-04 12:58:49,ice cream
4,2019-08-04 13:03:45,soda
54,2019-08-04 13:04:25,coffee
147,2019-08-04 13:07:26,ice cream
35,2019-08-04 13:10:45,ice cream
21,2019-08-04 13:11:07,hot chocolate
78,2019-08-04 13:14:38,ice cream
3,2019-08-04 13:14:45,ice cream
37,2019-08-04 13:18:27,soda
87,2019-08-04 13:19:05,ice cream
65,2019-08-04 13:19:16,ice cream
82,2019-08-04 13:20:50,coffee
46,2019-08-04 13:23:13,ice cream
30,2019-08-04 13:25:19,soda
11,2019-08-04 13:25:31,hot chocolate
55,2019-08-04 13:29:13,coffee
33,2019-08-04 13:29:55,ice cream
12,2019-08-04 13:30:08,soda
83,2019-08-04 13:32:24,ice cream
44,2019-08-04 13:34:55,soda
88,2019-08-04 13:37:00,ice cream
6,2019-08-04 13:40:01,hot chocolate
117,2019-08-04 13:40:37,ice cream
16,2019-08-04 13:42:16,coffee
151,2019-08-04 13:45:44,ice cream
17,2019-08-04 13:47:17,soda
53,2019-08-04 13:51:18,ice cream
12,2019-08-04 13:53:40,ice cream
38,2019-08-04 13:54:25,ice cream
19,2019-08-04 13:55:36,hot chocolate
153,2019-08-04 13:55:36,ice cream
14,2019-08-04 13:55:37,hot chocolate
90,2019-08-04 13:56:04,coffee
23,2019-08-04 14:01:18,hot chocolate
124,2019-08-04 14:01:49,ice cream
105,2019-08-04 14:04:57,ice cream
25,2019-08-04 14:05:19,hot chocolate
57,2019-08-04 14:05:40,ice cream
24,2019-08-04 14:06:03,hot chocolate
75,2019-08-04 14:07:32,ice cream
96,2019-08-04 14:07:39,ice cream
10,2019-08-04 14:15:46,soda
82,2019-08-04 14:17:38,soda
56,2019-08-04 14:24:43,soda
53,2019-08-04 14:26:29,soda
100,2019-08-04 14:26:53,ice cream
55,2019-08-04 14:37:08,ice cream
36,2019-08-04 14:38:41,ice cream
23,2019-08-04 14:39:00,coffee
17,2019-08-04 14:40:16,ice cream
143,2019-08-04 14:47:30,ice cream
99,2019-08-04 14:48:19,ice cream
131,2019-08-04 14:49:08,ice cream
95,2019-08-04 14:49:08,ice cream
152,2019-08-04 14:49:15,ice cream
90,2019-08-04 14:51:04,ice cream
117,2019-08-04 14:58:30,coffee
25,2019-08-04 14:58:45,ice cream
35,2019-08-04 14:59:39,soda
138,2019-08-04 15:00:30,ice cream
9,2019-08-04 15:04:17,ice cream
42,2019-08-04 15:11:59,soda
101,2019-08-04 15:12:29,ice cream
4,2019-08-04 15:14:47,ice cream
70,2019-08-04 15:15:39,ice cream
93,2019-08-04 15:18:15,ice cream
28,2019-08-04 15:18:39,ice cream
57,2019-08-04 15:18:55,coffee
8,2019-08-04 15:19:34,hot chocolate
44,2019-08-04 15:20:27,coffee
79,2019-08-04 15:23:29,soda
11,2019-08-04 15:29:51,soda
68,2019-08-04 15:30:50,soda
39,2019-08-04 15:35:19,ice cream
119,2019-08-04 15:35:44,ice cream
18,2019-08-04 15:36:17,hot chocolate
148,2019-08-04 15:37:17,ice cream
60,2019-08-04 15:37:46,ice cream
135,2019-08-04 15:39:19,ice cream
55,2019-08-04 15:39:35,soda
149,2019-08-04 15:42:56,ice cream
13,2019-08-04 15:44:17,hot chocolate
62,2019-08-04 15:44:33,soda
16,2019-08-04 15:45:34,ice cream
7,2019-08-04 15:46:47,hot chocolate
32,2019-08-04 15:47:51,coffee
141,2019-08-04 15:55:15,ice cream
30,2019-08-04 15:55:19,hot chocolate
118,2019-08-04 15:58:57,ice cream
1,2019-08-04 15:59:59,ice cream
80,2019-08-04 16:01:07,ice cream
16,2019-08-04 16:03:41,hot chocolate
48,2019-08-04 16:04:48,ice cream
73,2019-08-04 16:05:50,ice cream
84,2019-08-04 16:10:27,ice cream
92,2019-08-04 16:11:02,ice cream
76,2019-08-04 16:17:46,coffee
83,2019-08-04 16:18:04,soda
8,2019-08-04 16:21:33,ice cream
76,2019-08-04 16:24:05,ice cream
1,2019-08-04 16:26:59,coffee
20,2019-08-04 16:28:49,hot chocolate
9,2019-08-04 16:30:04,coffee
69,2019-08-04 16:30:08,ice cream
22,2019-08-04 16:31:27,ice cream
21,2019-08-04 16:32:47,ice cream
26,2019-08-04 16:34:00,hot chocolate
86,2019-08-04 16:35:00,ice cream
4,2019-08-04 16:35:00,hot chocolate
73,2019-08-04 16:36:43,coffee
32,2019-08-04 16:38:36,ice cream
120,2019-08-04 16:42:42,ice cream
40,2019-08-04 16:43:23,ice cream
13,2019-08-04 16:44:20,ice cream
155,2019-08-04 16:47:55,ice cream
145,2019-08-04 16:49:32,ice cream
122,2019-08-04 16:50:26,ice cream
17,2019-08-04 16:51:50,hot chocolate
72,2019-08-04 16:52:05,ice cream
6,2019-08-04 16:53:30,coffee
3,2019-08-04 16:53:52,hot chocolate
156,2019-08-04 17:04:56,ice cream
66,2019-08-04 17:06:11,ice cream
29,2019-08-04 17:18:02,soda
144,2019-08-04 17:18:41,ice cream
1,2019-08-04 17:19:40,hot chocolate
134,2019-08-04 17:19:53,ice cream
142,2019-08-04 17:22:38,ice cream
102,2019-08-04 17:29:28,ice cream
106,2019-08-04 17:30:24,ice cream
34,2019-08-04 17:33:18,soda
104,2019-08-04 17:33:42,coffee
9,2019-08-04 17:36:17,hot chocolate
12,2019-08-04 17:38:55,hot chocolate
62,2019-08-04 17:43:40,ice cream
140,2019-08-04 17:43:45,ice cream
104,2019-08-04 17:43:49,ice cream
82,2019-08-04 17:45:05,ice cream
91,2019-08-04 17:54:13,ice cream
2,2019-08-04 17:55:45,ice cream
66,2019-08-04 17:57:30,soda
115,2019-08-04 17:58:00,coffee
116,2019-08-04 17:58:45,ice cream
139,2019-08-04 18:05:25,ice cream
3,2019-08-04 18:13:17,soda
113,2019-08-04 18:16:35,ice cream
109,2019-08-04 18:18:10,coffee
108,2019-08-04 18:22:32,ice cream
0,2019-08-04 18:23:49,ice cream
18,2019-08-04 18:26:40,ice cream
41,2019-08-04 18:47:26,ice cream
31,2019-08-04 18:51:58,soda
112,2019-08-04 18:54:32,ice cream
94,2019-08-04 18:58:21,ice cream
1,2019-08-04 18:58:22,soda
13,2019-08-07 08:06:09,ice cream
29,2019-08-07 08:10:30,coffee
10,2019-08-07 08:19:36,soda
32,2019-08-07 08:23:55,soda
21,2019-08-07 08:26:09,coffee
40,2019-08-07 08:26:57,coffee
30,2019-08-07 08:27:36,coffee
47,2019-08-07 08:30:45,soda
42,2019-08-07 08:32:23,soda
23,2019-08-07 08:32:46,coffee
74,2019-08-07 08:35:34,coffee
167,2019-08-07 08:39:44,coffee
80,2019-08-07 08:43:12,coffee
53,2019-08-07 08:45:15,soda
31,2019-08-07 08:48:40,soda
131,2019-08-07 08:51:15,coffee
157,2019-08-07 08:52:58,coffee
90,2019-08-07 08:53:58,coffee
116,2019-08-07 08:55:05,coffee
43,2019-08-07 08:57:11,coffee
71,2019-08-07 09:03:11,coffee
95,2019-08-07 09:04:01,coffee
169,2019-08-07 09:07:31,coffee
77,2019-08-07 09:09:02,coffee
106,2019-08-07 09:09:54,coffee
49,2019-08-07 09:10:29,coffee
5,2019-08-07 09:10:45,ice cream
124,2019-08-07 09:11:38,coffee
59,2019-08-07 09:18:10,coffee
48,2019-08-07 09:18:18,coffee
103,2019-08-07 09:37:12,coffee
13,2019-08-07 09:38:02,coffee
14,2019-08-07 09:38:23,coffee
125,2019-08-07 09:40:27,coffee
126,2019-08-07 09:40:43,coffee
23,2019-08-07 09:42:59,soda
47,2019-08-07 09:43:06,coffee
25,2019-08-07 09:52:53,coffee
62,2019-08-07 09:55:25,coffee
27,2019-08-07 10:06:44,coffee
152,2019-08-07 10:08:37,coffee
171,2019-08-07 10:13:04,coffee
33,2019-08-07 10:13:13,coffee
38,2019-08-07 10:16:53,coffee
161,2019-08-07 10:17:10,coffee
35,2019-08-07 10:21:52,soda
147,2019-08-07 10:24:42,coffee
132,2019-08-07 10:29:07,coffee
151,2019-08-07 10:30:19,coffee
54,2019-08-07 10:32:04,coffee
32,2019-08-07 10:32:59,coffee
0,2019-08-07 10:35:52,coffee
165,2019-08-07 10:38:15,coffee
107,2019-08-07 10:41:28,coffee
22,2019-08-07 10:41:36,soda
9,2019-08-07 10:47:57,soda
58,2019-08-07 10:50:03,coffee
120,2019-08-07 10:50:28,coffee
1,2019-08-07 10:59:43,coffee
155,2019-08-07 11:00:15,coffee
2,2019-08-07 11:03:17,ice cream
88,2019-08-07 11:03:32,coffee
3,2019-08-07 11:04:07,hot chocolate
56,2019-08-07 11:04:35,coffee
64,2019-08-07 11:05:12,coffee
55,2019-08-07 11:08:16,coffee
83,2019-08-07 11:09:43,coffee
137,2019-08-07 11:17:21,coffee
45,2019-08-07 11:23:33,soda
79,2019-08-07 11:24:24,coffee
108,2019-08-07 11:25:08,coffee
168,2019-08-07 11:25:56,coffee
144,2019-08-07 11:26:14,coffee
75,2019-08-07 11:31:51,coffee
17,2019-08-07 11:32:27,ice cream
24,2019-08-07 11:34:12,coffee
52,2019-08-07 11:35:36,coffee
154,2019-08-07 11:36:58,coffee
129,2019-08-07 11:39:53,coffee
142,2019-08-07 11:46:23,coffee
66,2019-08-07 11:48:34,coffee
14,2019-08-07 11:50:32,soda
72,2019-08-07 11:52:35,coffee
44,2019-08-07 11:54:44,coffee
69,2019-08-07 11:57:09,coffee
136,2019-08-07 12:02:31,coffee
1,2019-08-07 12:03:28,ice cream
12,2019-08-07 12:03:54,ice cream
94,2019-08-07 12:04:40,coffee
5,2019-08-07 12:20:42,coffee
6,2019-08-07 12:24:23,coffee
150,2019-08-07 12:28:18,coffee
162,2019-08-07 12:29:58,coffee
127,2019-08-07 12:40:47,coffee
12,2019-08-07 12:43:18,coffee
16,2019-08-07 12:45:01,ice cream
91,2019-08-07 12:47:21,coffee
97,2019-08-07 12:48:02,coffee
84,2019-08-07 12:52:00,coffee
173,2019-08-07 12:53:04,coffee
112,2019-08-07 12:53:53,coffee
37,2019-08-07 12:56:06,soda
98,2019-08-07 12:57:21,coffee
38,2019-08-07 13:08:28,soda
109,2019-08-07 13:08:59,coffee
89,2019-08-07 13:14:27,coffee
6,2019-08-07 13:16:18,ice cream
6,2019-08-07 13:23:15,hot chocolate
20,2019-08-07 13:25:48,soda
102,2019-08-07 13:30:24,coffee
99,2019-08-07 13:34:21,coffee
51,2019-08-07 13:34:40,coffee
10,2019-08-07 13:36:07,ice cream
143,2019-08-07 13:40:43,coffee
134,2019-08-07 13:42:35,coffee
63,2019-08-07 13:44:07,coffee
8,2019-08-07 13:50:15,coffee
172,2019-08-07 13:53:33,coffee
0,2019-08-07 13:55:36,ice cream
37,2019-08-07 14:00:47,coffee
4,2019-08-07 14:03:37,coffee
81,2019-08-07 14:15:37,coffee
3,2019-08-07 14:18:37,ice cream
2,2019-08-07 14:26:12,coffee
8,2019-08-07 14:26:24,soda
145,2019-08-07 14:26:58,coffee
