,date,product,machine
7587,2020-12-08 08:49:23,coffee,A
7588,2020-12-08 08:52:11,coffee,C
7589,2020-12-08 08:53:20,coffee,D
7590,2020-12-08 08:53:24,coffee,D
7591,2020-12-08 08:53:41,coffee,C
7592,2020-12-08 08:53:44,coffee,A
7593,2020-12-08 08:53:46,coffee,B
7594,2020-12-08 08:54:22,coffee,C
7595,2020-12-08 08:55:21,coffee,D
7596,2020-12-08 08:55:53,coffee,A
7597,2020-12-08 08:56:44,coffee,D
7598,2020-12-08 08:58:18,coffee,A
7599,2020-12-08 09:00:47,soda,A
7600,2020-12-08 09:03:18,coffee,D
7601,2020-12-08 09:03:52,coffee,B
7602,2020-12-08 09:10:02,coffee,C
7603,2020-12-08 09:15:14,coffee,C
7604,2020-12-08 09:15:17,coffee,C
7605,2020-12-08 09:19:14,coffee,C
7606,2020-12-08 09:25:56,coffee,C
7607,2020-12-08 09:26:17,coffee,D
7608,2020-12-08 09:28:44,coffee,B
7609,2020-12-08 09:30:33,coffee,D
7610,2020-12-08 09:39:08,coffee,D
7611,2020-12-08 09:39:09,coffee,D
7612,2020-12-08 09:40:31,coffee,D
7613,2020-12-08 09:42:43,coffee,C
7614,2020-12-08 09:48:12,coffee,B
7615,2020-12-08 09:48:42,coffee,D
7616,2020-12-08 09:48:57,coffee,D
7617,2020-12-08 09:53:30,coffee,A
7618,2020-12-08 09:54:06,coffee,B
7619,2020-12-08 10:00:15,coffee,B
7620,2020-12-08 10:00:48,coffee,B
7621,2020-12-08 10:12:40,coffee,B
7622,2020-12-08 10:17:04,coffee,B
7623,2020-12-08 10:17:43,coffee,A
7624,2020-12-08 10:18:38,coffee,D
7625,2020-12-08 10:20:43,coffee,A
7626,2020-12-08 10:20:46,coffee,C
7627,2020-12-08 10:22:18,coffee,C
7628,2020-12-08 10:24:54,coffee,A
7629,2020-12-08 10:25:00,coffee,B
7630,2020-12-08 10:25:11,coffee,B
7631,2020-12-08 10:28:18,coffee,A
7632,2020-12-08 10:31:02,coffee,C
7633,2020-12-08 10:31:25,coffee,D
7634,2020-12-08 10:33:34,coffee,C
7635,2020-12-08 10:35:36,coffee,C
7636,2020-12-08 10:35:41,coffee,C
7637,2020-12-08 10:37:53,coffee,A
7638,2020-12-08 10:38:26,coffee,B
7639,2020-12-08 10:38:43,soda,C
7640,2020-12-08 10:44:05,coffee,A
7641,2020-12-08 10:44:55,coffee,B
7642,2020-12-08 10:49:51,coffee,B
7643,2020-12-08 10:51:00,coffee,D
7644,2020-12-08 10:52:00,coffee,C
7645,2020-12-08 10:58:15,coffee,A
7646,2020-12-08 11:04:06,coffee,D
7647,2020-12-08 11:08:09,coffee,A
7648,2020-12-08 11:09:25,coffee,C
7649,2020-12-08 11:09:47,coffee,A
7650,2020-12-08 11:17:12,coffee,C
7651,2020-12-08 11:17:20,coffee,B
7652,2020-12-08 11:18:04,coffee,B
7653,2020-12-08 11:21:03,coffee,B
7654,2020-12-08 11:23:04,coffee,D
7655,2020-12-08 11:25:00,coffee,A
7656,2020-12-08 11:28:30,coffee,D
7657,2020-12-08 11:29:59,coffee,C
7658,2020-12-08 11:30:57,coffee,A
7659,2020-12-08 11:33:47,coffee,A
7660,2020-12-08 11:34:14,coffee,B
7661,2020-12-08 11:35:33,coffee,B
7662,2020-12-08 11:37:35,coffee,B
7663,2020-12-08 11:40:26,coffee,D
7664,2020-12-08 11:41:56,coffee,B
7665,2020-12-08 11:42:45,coffee,D
7666,2020-12-08 11:43:13,coffee,D
7667,2020-12-08 11:43:43,coffee,D
7668,2020-12-08 11:43:54,coffee,D
7669,2020-12-08 11:43:57,coffee,D
7670,2020-12-08 11:49:51,coffee,B
7671,2020-12-08 11:50:48,coffee,A
7672,2020-12-08 11:53:49,coffee,C
7673,2020-12-08 11:55:22,coffee,B
7674,2020-12-08 11:57:05,coffee,A
7675,2020-12-08 11:57:17,coffee,B
7676,2020-12-08 11:59:01,coffee,C
7677,2020-12-08 12:01:12,coffee,B
7678,2020-12-08 12:03:08,coffee,B
7679,2020-12-08 12:04:10,coffee,B
7680,2020-12-08 12:04:10,coffee,B
7681,2020-12-08 12:05:33,coffee,D
7682,2020-12-08 12:08:26,coffee,A
7683,2020-12-08 12:08:50,coffee,C
7684,2020-12-08 12:10:59,coffee,C
7685,2020-12-08 12:11:20,coffee,B
7686,2020-12-08 12:15:45,coffee,D
7687,2020-12-08 12:18:45,coffee,A
7688,2020-12-08 12:20:36,coffee,A
7689,2020-12-08 12:22:25,coffee,A
7690,2020-12-08 12:23:42,coffee,D
7691,2020-12-08 12:27:09,coffee,A
7692,2020-12-08 12:28:40,coffee,B
7693,2020-12-08 12:35:59,coffee,C
7694,2020-12-08 12:36:33,coffee,C
7695,2020-12-08 12:36:52,soda,C
7696,2020-12-08 12:41:46,coffee,C
7697,2020-12-08 12:41:51,coffee,C
7698,2020-12-08 12:43:53,coffee,B
7699,2020-12-08 12:47:15,coffee,B
7700,2020-12-08 12:49:47,coffee,D
7701,2020-12-08 12:50:04,coffee,B
7702,2020-12-08 12:52:21,soda,A
7703,2020-12-08 12:54:39,coffee,B
7704,2020-12-08 12:57:33,coffee,B
7705,2020-12-08 13:02:50,coffee,D
7706,2020-12-08 13:07:29,soda,A
7707,2020-12-08 13:09:21,coffee,A
7708,2020-12-08 13:17:51,coffee,D
7709,2020-12-08 13:18:11,coffee,D
7710,2020-12-08 13:22:18,coffee,C
7711,2020-12-08 13:23:06,coffee,C
7712,2020-12-08 13:23:59,coffee,C
7713,2020-12-08 13:25:53,coffee,B
7714,2020-12-08 13:27:40,coffee,A
7715,2020-12-08 13:28:53,coffee,B
7716,2020-12-08 13:30:02,coffee,D
7717,2020-12-08 13:31:12,coffee,C
7718,2020-12-08 13:36:48,soda,C
7719,2020-12-08 13:42:19,coffee,A
7720,2020-12-08 13:45:55,coffee,B
7721,2020-12-08 13:47:23,soda,C
7722,2020-12-08 13:48:46,soda,A
7723,2020-12-08 13:51:28,coffee,A
7724,2020-12-08 13:52:15,coffee,B
7725,2020-12-08 13:56:20,soda,C
7726,2020-12-08 14:01:56,coffee,D
7727,2020-12-08 14:02:04,coffee,C
7728,2020-12-08 14:06:55,soda,A
7729,2020-12-08 14:07:20,coffee,B
7730,2020-12-08 14:07:44,soda,A
7731,2020-12-08 14:10:58,coffee,A
7732,2020-12-08 14:11:30,coffee,B
7733,2020-12-08 14:13:53,nrj,C
7734,2020-12-08 14:17:48,coffee,A
7735,2020-12-08 14:20:52,coffee,D
7736,2020-12-08 14:24:23,coffee,D
7737,2020-12-08 14:25:46,coffee,A
7738,2020-12-08 14:28:37,coffee,B
7739,2020-12-08 14:30:55,coffee,B
7740,2020-12-08 14:36:25,coffee,B
7741,2020-12-08 14:44:10,coffee,C
7742,2020-12-08 14:44:17,coffee,A
7743,2020-12-08 14:44:54,coffee,C
7744,2020-12-08 14:45:46,coffee,C
7745,2020-12-08 14:48:48,coffee,D
7746,2020-12-08 14:49:24,coffee,A
7747,2020-12-08 14:53:11,coffee,D
7748,2020-12-08 14:56:29,coffee,A
7749,2020-12-08 15:04:13,coffee,D
7750,2020-12-08 15:08:38,coffee,D
7751,2020-12-08 15:13:04,coffee,A
7752,2020-12-08 15:13:26,coffee,D
7753,2020-12-08 15:34:29,soda,C
7754,2020-12-08 15:35:37,coffee,B
7755,2020-12-08 15:45:51,coffee,B
7756,2020-12-08 15:48:59,coffee,C
7757,2020-12-08 15:54:35,coffee,A
7758,2020-12-08 15:58:11,coffee,C
7759,2020-12-08 15:59:10,coffee,B
7760,2020-12-08 16:04:12,coffee,C
7761,2020-12-08 16:04:54,coffee,B
7762,2020-12-08 16:06:26,coffee,B
7763,2020-12-08 16:06:28,coffee,B
7764,2020-12-08 16:07:00,coffee,D
7765,2020-12-08 16:11:45,coffee,B
7766,2020-12-08 16:23:04,coffee,C
7767,2020-12-08 16:28:07,coffee,B
7768,2020-12-08 16:35:23,soda,C
7769,2020-12-08 16:40:22,coffee,B
7770,2020-12-08 16:49:35,coffee,A
7771,2020-12-08 16:54:26,nrj,A
7772,2020-12-08 17:07:32,soda,C
7773,2020-12-08 17:10:25,coffee,D
7774,2020-12-08 17:13:18,nrj,C
7775,2020-12-08 17:22:28,coffee,A
7776,2020-12-08 17:23:41,coffee,A
7777,2020-12-08 17:26:41,coffee,B
7778,2020-12-08 17:26:54,coffee,C
7779,2020-12-08 17:28:04,coffee,D
7780,2020-12-08 17:32:08,soda,C
7781,2020-12-08 17:33:42,coffee,B
7782,2020-12-08 17:37:01,coffee,D
7783,2020-12-08 17:41:35,nrj,C
7784,2020-12-08 17:49:37,nrj,A
7785,2020-12-08 18:20:41,nrj,C
7786,2020-12-08 18:21:29,coffee,A
7787,2020-12-08 18:29:18,nrj,C
7788,2020-12-08 18:29:54,soda,A
7789,2020-12-08 18:33:43,coffee,C
7790,2020-12-08 18:45:05,coffee,A
7791,2020-12-08 18:45:32,coffee,B
7792,2020-12-08 18:45:38,nrj,C
7793,2020-12-08 18:48:39,soda,A
7794,2020-12-08 18:56:49,nrj,C
7795,2020-12-08 18:59:05,coffee,C
7796,2020-12-08 19:05:57,coffee,D
7797,2020-12-08 19:06:18,nrj,A
7798,2020-12-08 19:12:46,nrj,C
7799,2020-12-08 19:13:13,nrj,C
7800,2020-12-08 19:43:45,nrj,A
7801,2020-12-08 20:05:42,coffee,C
7802,2020-12-08 20:14:38,nrj,A
7803,2020-12-08 20:43:48,nrj,C
7804,2020-12-08 20:49:20,nrj,A
7805,2020-12-08 21:30:45,soda,A
7806,2020-12-08 21:33:52,soda,A
7807,2020-12-08 21:35:21,nrj,A
7808,2020-12-08 21:40:08,coffee,A
7809,2020-12-08 21:43:39,nrj,A
7810,2020-12-08 21:48:22,soda,C
7811,2020-12-08 22:06:45,coffee,B
7812,2020-12-08 23:16:36,nrj,A
7813,2020-12-08 23:55:05,coffee,B
7814,2020-12-08 23:55:48,soda,A
7815,2020-12-09 00:39:35,soda,C
7816,2020-12-09 01:50:29,nrj,C
7817,2020-12-09 05:10:29,coffee,A
7818,2020-12-09 05:12:01,coffee,A
7819,2020-12-09 05:14:52,coffee,D
7820,2020-12-09 05:52:00,coffee,A
7821,2020-12-09 06:14:20,coffee,C
7822,2020-12-09 06:18:26,coffee,C
7823,2020-12-09 06:24:05,coffee,A
7824,2020-12-09 06:24:15,coffee,A
7825,2020-12-09 06:36:54,coffee,C
7826,2020-12-09 06:40:29,coffee,A
7827,2020-12-09 06:43:42,coffee,C
7828,2020-12-09 06:51:41,coffee,C
7829,2020-12-09 06:51:59,coffee,D
7830,2020-12-09 06:52:02,coffee,C
7831,2020-12-09 06:59:04,coffee,A
7832,2020-12-09 07:00:50,coffee,A
7833,2020-12-09 07:09:42,coffee,C
7834,2020-12-09 07:10:05,coffee,D
7835,2020-12-09 07:12:40,coffee,C
7836,2020-12-09 07:13:04,coffee,C
7837,2020-12-09 07:13:10,coffee,C
7838,2020-12-09 07:23:07,coffee,D
7839,2020-12-09 07:40:01,coffee,D
7840,2020-12-09 07:42:59,coffee,A
7841,2020-12-09 07:49:29,coffee,C
7842,2020-12-09 07:52:41,coffee,C
7843,2020-12-09 07:57:12,coffee,A
7844,2020-12-09 07:59:23,coffee,C
7845,2020-12-09 08:01:49,coffee,C
7846,2020-12-09 08:05:03,coffee,A
7847,2020-12-09 08:06:57,coffee,A
7848,2020-12-09 08:10:15,coffee,C
7849,2020-12-09 08:18:16,coffee,C
7850,2020-12-09 08:23:41,coffee,C
7851,2020-12-09 08:24:10,coffee,C
7852,2020-12-09 08:33:02,coffee,C
7853,2020-12-09 08:36:14,coffee,C
7854,2020-12-09 08:38:48,coffee,C
7855,2020-12-09 08:41:55,coffee,C
7856,2020-12-09 08:42:43,coffee,C
7857,2020-12-09 08:44:02,coffee,C
7858,2020-12-09 09:05:32,coffee,C
7859,2020-12-09 09:05:42,coffee,A
7860,2020-12-09 09:12:29,coffee,C
7861,2020-12-09 09:13:30,coffee,A
7862,2020-12-09 09:14:35,coffee,A
7863,2020-12-09 09:15:53,coffee,C
7864,2020-12-09 09:18:35,coffee,A
7865,2020-12-09 09:19:08,coffee,C
7866,2020-12-09 09:20:19,coffee,C
7867,2020-12-09 09:24:55,coffee,C
7868,2020-12-09 09:30:50,coffee,C
7869,2020-12-09 09:32:30,coffee,A
7870,2020-12-09 09:33:19,coffee,A
7871,2020-12-09 09:41:21,coffee,C
7872,2020-12-09 09:44:24,coffee,C
7873,2020-12-09 09:45:54,coffee,C
7874,2020-12-09 09:47:14,coffee,A
7875,2020-12-09 09:47:54,coffee,C
7876,2020-12-09 09:56:59,coffee,A
7877,2020-12-09 09:59:20,coffee,A
7878,2020-12-09 10:02:19,coffee,C
7879,2020-12-09 10:04:51,coffee,C
7880,2020-12-09 10:05:53,coffee,A
7881,2020-12-09 10:07:30,coffee,C
7882,2020-12-09 10:16:04,coffee,A
7883,2020-12-09 10:17:02,soda,C
7884,2020-12-09 10:29:50,coffee,C
7885,2020-12-09 10:37:59,coffee,C
7886,2020-12-09 10:40:52,coffee,A
7887,2020-12-09 11:06:50,coffee,A
7888,2020-12-09 11:09:52,coffee,C
7889,2020-12-09 11:10:38,coffee,A
7890,2020-12-09 11:13:55,coffee,C
7891,2020-12-09 11:15:03,coffee,D
7892,2020-12-09 11:16:22,coffee,C
7893,2020-12-09 11:19:54,coffee,A
7894,2020-12-09 11:21:13,coffee,C
7895,2020-12-09 11:28:32,coffee,C
7896,2020-12-09 11:29:18,soda,C
7897,2020-12-09 11:47:10,coffee,C
7898,2020-12-09 11:48:44,coffee,C
7899,2020-12-09 11:50:20,coffee,C
7900,2020-12-09 11:58:47,coffee,C
7901,2020-12-09 11:59:15,coffee,C
7902,2020-12-09 12:01:38,coffee,C
7903,2020-12-09 12:03:31,coffee,D
7904,2020-12-09 12:11:17,soda,C
7905,2020-12-09 12:28:15,coffee,C
7906,2020-12-09 12:32:40,soda,C
7907,2020-12-09 12:33:45,coffee,C
7908,2020-12-09 12:37:27,coffee,D
7909,2020-12-09 12:37:54,coffee,D
7910,2020-12-09 12:42:07,coffee,A
7911,2020-12-09 12:47:08,coffee,C
7912,2020-12-09 13:01:06,coffee,D
7913,2020-12-09 13:01:28,coffee,C
7914,2020-12-09 13:08:28,coffee,D
7915,2020-12-09 13:09:44,coffee,C
7916,2020-12-09 13:27:41,coffee,D
7917,2020-12-09 13:30:17,coffee,A
7918,2020-12-09 13:31:02,coffee,D
7919,2020-12-09 13:38:00,coffee,A
7920,2020-12-09 13:51:01,coffee,C
7921,2020-12-09 13:57:47,coffee,A
7922,2020-12-09 14:04:05,coffee,A
7923,2020-12-09 14:05:35,coffee,A
7924,2020-12-09 14:12:09,coffee,A
7925,2020-12-09 14:18:41,coffee,A
7926,2020-12-09 14:19:40,coffee,C
7927,2020-12-09 14:39:29,coffee,A
7928,2020-12-09 14:43:31,soda,C
7929,2020-12-09 14:48:58,coffee,A
7930,2020-12-09 15:11:11,coffee,C
7931,2020-12-09 15:39:22,soda,C
7932,2020-12-09 15:52:57,coffee,C
7933,2020-12-09 16:14:46,coffee,D
7934,2020-12-09 16:50:06,nrj,C
7935,2020-12-09 16:51:12,coffee,C
7936,2020-12-09 16:58:20,coffee,C
7937,2020-12-09 16:58:39,nrj,A
7938,2020-12-09 17:18:27,nrj,A
7939,2020-12-09 17:22:02,soda,C
7940,2020-12-09 17:57:43,coffee,A
7941,2020-12-09 17:57:43,soda,C
7942,2020-12-09 18:10:13,nrj,C
7943,2020-12-09 18:33:04,nrj,A
7944,2020-12-09 18:38:20,coffee,C
7945,2020-12-09 18:54:04,nrj,C
7946,2020-12-09 19:12:06,nrj,A
7947,2020-12-09 19:50:37,nrj,C
7948,2020-12-09 20:10:05,nrj,C
7949,2020-12-09 20:46:35,nrj,A
7950,2020-12-09 20:49:06,nrj,C
7951,2020-12-09 20:49:11,nrj,A
7952,2020-12-09 20:56:48,nrj,C
7953,2020-12-09 21:35:31,nrj,C
7954,2020-12-09 21:42:07,nrj,C
7955,2020-12-09 22:25:12,nrj,A
7956,2020-12-09 23:47:35,soda,C
7957,2020-12-09 23:52:47,coffee,D
7958,2020-12-10 00:01:55,nrj,A
7959,2020-12-10 09:32:24,coffee,C
7960,2020-12-10 09:52:49,coffee,C
7961,2020-12-10 10:31:00,coffee,C
7962,2020-12-10 10:33:53,coffee,C
7963,2020-12-10 11:12:07,coffee,C
7964,2020-12-10 11:58:19,refill,A
7966,2020-12-10 12:04:18,soda,A
7967,2020-12-10 12:04:19,coffee,A
7968,2020-12-10 12:08:31,soda,A
7969,2020-12-10 12:12:48,coffee,A
7970,2020-12-10 12:15:57,coffee,A
7971,2020-12-10 12:20:32,coffee,A
7972,2020-12-10 12:22:16,coffee,A
7973,2020-12-10 12:22:51,coffee,A
7974,2020-12-10 12:28:24,coffee,C
7975,2020-12-10 12:36:25,coffee,C
7976,2020-12-10 12:41:03,coffee,A
7977,2020-12-10 12:42:43,coffee,C
7978,2020-12-10 12:44:22,coffee,C
7979,2020-12-10 12:47:35,refill,B
7980,2020-12-10 12:48:17,coffee,A
7981,2020-12-10 12:51:02,coffee,A
7982,2020-12-10 13:00:35,coffee,B
7983,2020-12-10 13:01:13,coffee,B
7984,2020-12-10 13:11:00,coffee,A
7985,2020-12-10 13:11:20,coffee,A
7986,2020-12-10 13:19:27,soda,A
7987,2020-12-10 13:20:45,coffee,B
7988,2020-12-10 13:23:11,coffee,B
7989,2020-12-10 13:26:20,coffee,A
7990,2020-12-10 13:27:11,coffee,B
7991,2020-12-10 13:28:08,coffee,B
7992,2020-12-10 13:39:26,coffee,A
7993,2020-12-10 13:39:52,coffee,B
7994,2020-12-10 13:41:55,coffee,A
7995,2020-12-10 13:42:44,coffee,A
7996,2020-12-10 13:44:15,coffee,B
7997,2020-12-10 13:44:23,coffee,B
7998,2020-12-10 13:54:39,coffee,C
7999,2020-12-10 13:57:45,coffee,B
8000,2020-12-10 13:59:29,refill,C
8001,2020-12-10 14:03:29,coffee,C
8002,2020-12-10 14:04:59,coffee,B
8004,2020-12-10 14:13:30,coffee,C
8005,2020-12-10 14:22:36,soda,B
8006,2020-12-10 14:24:49,coffee,C
8007,2020-12-10 14:25:01,soda,B
8008,2020-12-10 14:27:28,coffee,B
8009,2020-12-10 14:28:36,coffee,A
8010,2020-12-10 14:29:29,coffee,A
8011,2020-12-10 14:36:45,coffee,B
8012,2020-12-10 14:40:11,coffee,B
8013,2020-12-10 14:42:03,soda,B
8014,2020-12-10 14:42:05,coffee,A
8016,2020-12-10 14:48:45,coffee,C
8017,2020-12-10 14:57:06,soda,B
8018,2020-12-10 14:57:09,nrj,B
8019,2020-12-10 15:01:05,soda,B
8020,2020-12-10 15:03:12,coffee,C
8021,2020-12-10 15:06:36,nrj,B
8023,2020-12-10 15:12:44,refill,D
8024,2020-12-10 15:17:44,coffee,D
8025,2020-12-10 15:21:46,coffee,D
8026,2020-12-10 15:24:10,coffee,A
8027,2020-12-10 15:24:24,soda,C
8028,2020-12-10 15:32:00,soda,C
8029,2020-12-10 15:46:03,coffee,C
8030,2020-12-10 15:48:21,coffee,A
8031,2020-12-10 15:56:09,soda,B
8032,2020-12-10 16:00:01,coffee,B
8033,2020-12-10 16:02:59,coffee,C
8034,2020-12-10 16:11:44,coffee,B
8035,2020-12-10 16:12:15,nrj,B
8036,2020-12-10 16:12:38,soda,A
8037,2020-12-10 16:13:49,soda,B
8038,2020-12-10 16:16:47,soda,B
8039,2020-12-10 16:16:54,coffee,B
8040,2020-12-10 16:17:50,soda,C
8041,2020-12-10 16:18:45,soda,A
8043,2020-12-10 16:30:19,soda,A
8044,2020-12-10 16:32:04,coffee,C
8045,2020-12-10 16:32:53,coffee,A
8046,2020-12-10 16:36:33,soda,D
8048,2020-12-10 16:42:36,coffee,B
8049,2020-12-10 16:46:46,coffee,B
8050,2020-12-10 16:47:28,coffee,B
8051,2020-12-10 16:49:43,nrj,B
8052,2020-12-10 16:53:11,nrj,A
8054,2020-12-10 17:13:15,coffee,A
8055,2020-12-10 17:14:08,nrj,B
8056,2020-12-10 17:18:57,nrj,C
8057,2020-12-10 17:25:12,coffee,A
8058,2020-12-10 17:28:13,coffee,A
8059,2020-12-10 17:32:08,soda,C
8060,2020-12-10 17:36:30,nrj,B
8061,2020-12-10 17:43:11,soda,C
8063,2020-12-10 17:50:19,nrj,B
8064,2020-12-10 17:55:40,soda,B
8065,2020-12-10 17:57:17,nrj,D
8066,2020-12-10 17:58:30,coffee,C
8067,2020-12-10 18:01:26,soda,B
8068,2020-12-10 18:05:31,nrj,A
8069,2020-12-10 18:06:32,nrj,A
8070,2020-12-10 18:06:51,nrj,A
8071,2020-12-10 18:10:28,nrj,A
8072,2020-12-10 18:11:17,nrj,B
8073,2020-12-10 18:15:59,nrj,B
8074,2020-12-10 18:17:41,coffee,A
8075,2020-12-10 18:27:41,nrj,B
8076,2020-12-10 18:30:13,nrj,B
8077,2020-12-10 18:31:08,nrj,D
8078,2020-12-10 18:32:29,soda,D
8079,2020-12-10 18:41:27,nrj,B
8080,2020-12-10 18:50:31,soda,C
8081,2020-12-10 18:51:12,coffee,D
8082,2020-12-10 18:53:31,nrj,B
8083,2020-12-10 19:05:17,coffee,B
8084,2020-12-10 19:05:34,nrj,B
8085,2020-12-10 19:08:23,soda,B
8086,2020-12-10 19:11:45,nrj,B
8087,2020-12-10 19:13:53,soda,A
8088,2020-12-10 19:15:23,soda,D
8089,2020-12-10 19:16:03,nrj,B
8090,2020-12-10 19:22:23,coffee,D
8091,2020-12-10 19:23:20,soda,A
8092,2020-12-10 19:32:01,soda,A
8093,2020-12-10 19:46:13,nrj,D
8094,2020-12-10 19:58:25,soda,B
8095,2020-12-10 19:58:29,nrj,D
8096,2020-12-10 20:09:57,nrj,B
8097,2020-12-10 20:13:52,nrj,D
8098,2020-12-10 20:14:29,soda,B
8099,2020-12-10 20:18:47,nrj,B
8100,2020-12-10 20:34:15,soda,B
8101,2020-12-10 20:35:07,nrj,B
8102,2020-12-10 20:35:50,soda,B
8103,2020-12-10 20:41:55,soda,B
8104,2020-12-10 20:45:44,soda,D
8105,2020-12-10 20:47:46,nrj,B
8106,2020-12-10 21:03:51,nrj,D
8107,2020-12-10 21:11:33,nrj,D
8108,2020-12-10 21:24:59,nrj,D
8109,2020-12-10 21:31:51,nrj,B
8110,2020-12-10 21:31:59,nrj,D
8111,2020-12-10 21:41:05,coffee,B
8112,2020-12-10 21:46:09,soda,B
8113,2020-12-10 21:54:57,nrj,D
8114,2020-12-10 21:58:04,nrj,A
8115,2020-12-10 22:00:40,nrj,D
8116,2020-12-10 22:00:49,soda,D
8117,2020-12-10 22:02:38,nrj,D
8118,2020-12-10 22:07:58,nrj,D
8119,2020-12-10 22:13:20,nrj,B
8120,2020-12-10 22:20:02,nrj,B
8121,2020-12-10 22:23:40,soda,B
8122,2020-12-10 22:26:45,nrj,A
8123,2020-12-10 22:28:33,coffee,B
8124,2020-12-10 22:38:32,nrj,B
8125,2020-12-10 22:39:35,nrj,B
8126,2020-12-10 22:39:51,nrj,D
8127,2020-12-10 22:43:08,coffee,C
8128,2020-12-10 22:52:40,nrj,B
8129,2020-12-10 22:53:20,nrj,B
8130,2020-12-10 23:06:22,nrj,B
8131,2020-12-10 23:10:06,nrj,B
8132,2020-12-10 23:10:28,coffee,C
8133,2020-12-10 23:12:10,soda,D
8134,2020-12-10 23:13:56,coffee,A
8135,2020-12-10 23:17:03,nrj,D
8136,2020-12-10 23:24:15,nrj,B
8137,2020-12-10 23:32:19,soda,B
8138,2020-12-10 23:32:31,soda,B
8139,2020-12-10 23:34:46,nrj,A
8140,2020-12-10 23:37:08,nrj,B
8141,2020-12-10 23:42:12,soda,A
8142,2020-12-10 23:47:03,soda,D
8143,2020-12-10 23:52:46,soda,C
8144,2020-12-11 00:00:08,soda,B
8145,2020-12-11 00:03:18,soda,B
8146,2020-12-11 00:04:24,soda,A
8147,2020-12-11 00:05:37,nrj,B
8148,2020-12-11 00:05:37,nrj,B
8149,2020-12-11 00:36:04,nrj,B
8150,2020-12-11 00:45:12,nrj,A
8151,2020-12-11 00:47:40,soda,D
8152,2020-12-11 00:51:59,coffee,B
8153,2020-12-11 00:56:01,nrj,C
8154,2020-12-11 00:56:46,coffee,A
8155,2020-12-11 01:08:09,nrj,B
8156,2020-12-11 01:20:34,coffee,B
8157,2020-12-11 01:21:12,coffee,D
8158,2020-12-11 01:21:54,soda,B
8159,2020-12-11 01:22:28,soda,D
8160,2020-12-11 01:26:47,coffee,C
8161,2020-12-11 01:29:44,nrj,B
8162,2020-12-11 01:33:55,coffee,A
8163,2020-12-11 01:34:25,nrj,D
8164,2020-12-11 01:37:45,soda,D
8165,2020-12-11 01:47:58,soda,A
8166,2020-12-11 01:50:03,coffee,A
8167,2020-12-11 01:52:12,coffee,A
8168,2020-12-11 05:02:58,coffee,D
8169,2020-12-11 05:05:26,soda,C
8170,2020-12-11 05:10:30,coffee,D
8171,2020-12-11 05:12:48,coffee,C
8172,2020-12-11 05:12:54,soda,B
8173,2020-12-11 05:15:09,coffee,B
8174,2020-12-11 05:25:04,soda,B
8175,2020-12-11 05:25:43,coffee,B
8176,2020-12-11 05:27:02,soda,A
8177,2020-12-11 05:28:58,coffee,B
8178,2020-12-11 05:30:09,coffee,D
8179,2020-12-11 05:30:38,coffee,A
8180,2020-12-11 05:32:04,coffee,C
8181,2020-12-11 05:36:01,coffee,D
8182,2020-12-11 05:37:01,coffee,B
8183,2020-12-11 05:43:36,coffee,C
8184,2020-12-11 05:47:29,coffee,B
8185,2020-12-11 05:48:55,coffee,B
8186,2020-12-11 05:52:16,coffee,D
8187,2020-12-11 05:54:58,coffee,B
8188,2020-12-11 05:56:42,coffee,D
8189,2020-12-11 06:02:26,coffee,D
8190,2020-12-11 06:05:49,coffee,C
8191,2020-12-11 06:05:54,coffee,D
8192,2020-12-11 06:07:18,soda,B
8193,2020-12-11 06:10:16,coffee,A
8194,2020-12-11 06:16:17,coffee,C
8195,2020-12-11 06:19:46,coffee,A
8196,2020-12-11 06:25:40,coffee,B
8197,2020-12-11 06:29:00,coffee,B
8198,2020-12-11 06:31:24,coffee,C
8199,2020-12-11 06:32:23,coffee,D
8200,2020-12-11 06:34:40,coffee,B
8201,2020-12-11 06:35:49,soda,C
8202,2020-12-11 06:37:18,coffee,B
8203,2020-12-11 06:37:22,coffee,D
8204,2020-12-11 06:38:13,soda,C
8205,2020-12-11 06:40:51,coffee,A
8206,2020-12-11 06:42:20,coffee,B
8207,2020-12-11 06:42:54,coffee,B
8208,2020-12-11 06:44:53,coffee,C
8209,2020-12-11 06:46:42,coffee,A
8210,2020-12-11 06:48:50,coffee,C
8211,2020-12-11 06:48:57,coffee,A
8212,2020-12-11 06:49:40,coffee,B
8213,2020-12-11 06:54:51,coffee,D
8214,2020-12-11 06:58:27,coffee,A
8215,2020-12-11 06:58:35,coffee,B
8216,2020-12-11 06:59:53,coffee,B
8217,2020-12-11 07:05:57,coffee,B
8218,2020-12-11 07:07:57,soda,D
8219,2020-12-11 07:08:23,coffee,A
8220,2020-12-11 07:08:44,soda,A
8221,2020-12-11 07:14:05,coffee,D
8222,2020-12-11 07:17:08,coffee,A
8223,2020-12-11 07:19:30,coffee,C
8224,2020-12-11 07:20:35,coffee,D
8225,2020-12-11 07:21:54,soda,A
8226,2020-12-11 07:25:40,soda,A
8227,2020-12-11 07:25:58,coffee,C
8228,2020-12-11 07:29:02,coffee,B
8229,2020-12-11 07:31:46,soda,A
8230,2020-12-11 07:32:58,coffee,D
8231,2020-12-11 07:33:06,coffee,C
8232,2020-12-11 07:41:42,coffee,A
8233,2020-12-11 07:42:05,soda,D
8234,2020-12-11 07:44:37,soda,A
